,STOCK_FAMILY,STOCK_CATEGORY_NEW,STOCK_CATEGORY,TARGET_TYPE,TRANSIT_TYPE,TERMINAL_TYPE,REFINERY_AREA_DESC,LOCATION_LEVEL_0,LOCATION_LEVEL_1,LOCATION_LEVEL_2,REFINERY_AREA,VOLUME_MBD_TARGET,RECORD_ID,YEAR,MONTH,VOLUME_MBD_ACTUAL
2967,OTHER,OTHER,TRANSMIX,CALCULATED,IN TANK,TERMINAL,PASCAGOULA,US EAST,PASCAGOULA SUPPLY AREA,FLORIDA,PASC,0.24,c65ad109efd45156f766fe537d59fd224ff55a850cdf5bc834e4f3599c7425c1,2022,Nov,0.19386269322671754
2968,OTHER,OTHER,TRANSMIX,CALCULATED,IN TANK,TERMINAL,RICHMOND,US WEST COAST,RICHMOND SUPPLY AREA,BAY AREA,RICH,0.01,e368b2c47fc19105c768063160c7377419b8717afee1b19137acac655760c93a,2022,Nov,0.04774611440391607
2969,OTHER,OTHER,TRANSMIX,CALCULATED,IN TRANSIT,IN TRANSIT,EL SEGUNDO,US WEST COAST,EL SEGUNDO SUPPLY AREA,SOCAL AREA,ELSE,0.9,0f362e6bd03216cad0566db4fb9b5dd083e3bec6bfe8af89693fc1ca2f46eb0f,2022,Nov,3.277419955923858
2970,OTHER,OTHER,TRANSMIX,CALCULATED,IN TANK,IN TRANSIT,RICHMOND,US WEST COAST,RICHMOND SUPPLY AREA,BAY AREA,RICH,0.28,6f81b02ccead5abbbc4dad05b35d71e0c8162fb4926a86154db7c7e37561a831,2022,Dec,0.0013676231250120611
2971,OTHER,OTHER,TRANSMIX,CALCULATED,IN TANK,TERMINAL,PASCAGOULA,US EAST,PASCAGOULA SUPPLY AREA,FLORIDA,PASC,0.24,7f9ec3be27152fd95ec69255d56ddf01187c52c9ddb9ea141d1556ff51c7560c,2022,Dec,0.17533643288923467
2972,OTHER,OTHER,TRANSMIX,CALCULATED,IN TANK,TERMINAL,RICHMOND,US WEST COAST,RICHMOND SUPPLY AREA,BAY AREA,RICH,0.01,28caf007fe76ce9e48b530c0029bba374745018337106894b792d876f5ad4806,2022,Dec,0.08832213331972373
2973,OTHER,OTHER,TRANSMIX,CALCULATED,IN TRANSIT,IN TRANSIT,EL SEGUNDO,US WEST COAST,EL SEGUNDO SUPPLY AREA,SOCAL AREA,ELSE,0.9,54c862597547e457275c85477cf785449f559724c8f69ae908c6465a4a8668ca,2022,Dec,2.770851301499712
2974,OTHER,OTHER,TRANSMIX,CALCULATED,IN TANK,IN TRANSIT,RICHMOND,US WEST COAST,RICHMOND SUPPLY AREA,BAY AREA,RICH,0.28,a4db1c7d02277f114bdcbbf3147aa2647390321ac3623268a71f722828b07efa,2023,Jan,0.0741315115273612
2975,OTHER,OTHER,TRANSMIX,CALCULATED,IN TANK,TERMINAL,PASCAGOULA,US EAST,PASCAGOULA SUPPLY AREA,PLANTATION DUAL,PASC,8.3,1d2675e00278721ea61dfdc17a0f1de3daf23f5934d57b8b4f26215f07290833,2023,Jan,10.065833333333334
2976,OTHER,OTHER,TRANSMIX,CALCULATED,IN TANK,TERMINAL,PASCAGOULA,US EAST,PASCAGOULA SUPPLY AREA,FLORIDA,PASC,0.24,3275f32098affb2b4eb1ff96127f408eb9a650c221ff004e256e26040dba0e8d,2023,Jan,0.22767688077783035
2977,OTHER,OTHER,TRANSMIX,CALCULATED,IN TANK,TERMINAL,EL SEGUNDO,US WEST COAST,EL SEGUNDO SUPPLY AREA,SOCAL AREA,ELSE,1.21,6554b05646d2cda904c7caf8e0eb5e6bf21e5be15261f5c7e3a851688bdc550e,2023,Jan,1.2322742094384
2978,OTHER,OTHER,TRANSMIX,CALCULATED,IN TRANSIT,IN TRANSIT,EL SEGUNDO,US WEST COAST,EL SEGUNDO SUPPLY AREA,SOCAL AREA,ELSE,1.03,47ce2d916a0dc0242c7d0c96c3f399b9968babf42923bd3106e2a35e720a972e,2023,Jan,1.517532018484187
2979,OTHER,OTHER,TRANSMIX,CALCULATED,IN TANK,IN TRANSIT,RICHMOND,US WEST COAST,RICHMOND SUPPLY AREA,BAY AREA,RICH,0.28,66c667a7be5e860a1713a52f56a9b0a81ce63cce1f64f3c1c13d2aa4e96bc48e,2023,Feb,0.13467523053722114
2980,OTHER,OTHER,TRANSMIX,CALCULATED,IN TANK,TERMINAL,PASCAGOULA,US EAST,PASCAGOULA SUPPLY AREA,FLORIDA,PASC,0.24,4abb0dff149889e5837b38807e6c74f462fb95c9469cf6fc7fbfdba524b43508,2023,Feb,0.395340058399296
2981,OTHER,OTHER,TRANSMIX,CALCULATED,IN TANK,TERMINAL,RICHMOND,US WEST COAST,RICHMOND SUPPLY AREA,BAY AREA,RICH,0.01,64cb58120ad05cbf2b1b1c13e9d006060e0ea581a51c6db41d2b96b3692052f0,2023,Feb,0.14922803299663812
2982,OTHER,OTHER,TRANSMIX,CALCULATED,IN TRANSIT,IN TRANSIT,EL SEGUNDO,US WEST COAST,EL SEGUNDO SUPPLY AREA,SOCAL AREA,ELSE,1.03,d7fb4e0b1db39351a890ca6c55b272e82cfec1458509ef30a333bf15726f4293,2023,Feb,1.7131959281667537
2983,OTHER,OTHER,TRANSMIX,CALCULATED,IN TRANSIT,IN TRANSIT,EL SEGUNDO,US WEST COAST,EL SEGUNDO SUPPLY AREA,SOCAL AREA,ELSE,0.9,790258b086a43b7ef5e41b19073cd566d98ef02fdc95785c2a2bb09eb89f564c,2023,Feb,1.5944505928853758
2984,OTHER,OTHER,TRANSMIX,CALCULATED,IN TANK,IN TRANSIT,RICHMOND,US WEST COAST,RICHMOND SUPPLY AREA,BAY AREA,RICH,0.28,fa0ff37096b3d3d4d6ebaef87ec37e935a4ab560f8376c710fa6b168ef73aecd,2023,Mar,0.21546635699364
2985,OTHER,OTHER,TRANSMIX,CALCULATED,IN TANK,TERMINAL,PASCAGOULA,US EAST,PASCAGOULA SUPPLY AREA,PLANTATION DUAL,PASC,8.3,cdcdf69c0a420ae7c840bbb8d4c81a859939cc95daf497957dc0bd7c0fd73072,2023,Mar,10.0675
2986,OTHER,OTHER,TRANSMIX,CALCULATED,IN TANK,TERMINAL,PASCAGOULA,US EAST,PASCAGOULA SUPPLY AREA,FLORIDA,PASC,0.24,4e512ebd5ebf79b9d01b7aebeec6a9dc4e1ae142e05fcf31b884a71190cf7b97,2023,Mar,0.26265146047870547
2987,OTHER,OTHER,TRANSMIX,CALCULATED,IN TANK,TERMINAL,RICHMOND,US WEST COAST,RICHMOND SUPPLY AREA,BAY AREA,RICH,0.01,adf64a705c33c8787596582d7a8a50849dc061e0fadfe49c7b66e3e888db55a4,2023,Mar,0.17821111292528538
2988,OTHER,OTHER,TRANSMIX,CALCULATED,IN TANK,IN TRANSIT,RICHMOND,US WEST COAST,RICHMOND SUPPLY AREA,BAY AREA,RICH,0.28,ce3c1df29caa884e2682fefbbdf28d6a13e4c00c107e0260a3b57ac2e4ecfae5,2023,Apr,0.23267273744133196
2989,OTHER,OTHER,TRANSMIX,CALCULATED,IN TANK,TERMINAL,PASCAGOULA,US EAST,PASCAGOULA SUPPLY AREA,FLORIDA,PASC,0.24,53683fdf3fb89195eea9cefa32464483cb1f6397f6a92f626a9737a6ee901a82,2023,Apr,0.2942913944902017
2990,OTHER,OTHER,TRANSMIX,CALCULATED,IN TANK,TERMINAL,RICHMOND,US WEST COAST,RICHMOND SUPPLY AREA,BAY AREA,RICH,0.01,d70f942d8e25827870143c8faecfd62e6becd2db3994ebc4b4f33454044940aa,2023,Apr,0.2170282146317415
2991,OTHER,OTHER,TRANSMIX,CALCULATED,IN TRANSIT,IN TRANSIT,EL SEGUNDO,US WEST COAST,EL SEGUNDO SUPPLY AREA,SOCAL AREA,ELSE,1.03,83435aab4d08eed0ef77bb171fa12268978c64d4b25eecf9ebc019708438f891,2023,Apr,1.0116250678450982
2992,OTHER,OTHER,TRANSMIX,CALCULATED,IN TANK,IN TRANSIT,RICHMOND,US WEST COAST,RICHMOND SUPPLY AREA,BAY AREA,RICH,0.28,bbb0d7c5616f59394b3ac02e6b183014c64e7ee9613a94693d2b006a1f1e4e61,2023,May,0.31286524412070044
2993,OTHER,OTHER,TRANSMIX,CALCULATED,IN TANK,TERMINAL,PASCAGOULA,US EAST,PASCAGOULA SUPPLY AREA,FLORIDA,PASC,0.24,1a89304db55ea99f876f92a93449d44b5c814709bd186c38c1c57d00df8a9009,2023,May,0.36168949538903755
2994,OTHER,OTHER,TRANSMIX,CALCULATED,IN TANK,TERMINAL,RICHMOND,US WEST COAST,RICHMOND SUPPLY AREA,BAY AREA,RICH,0.01,4d322eed76b9078b0be5463ff8682652f36261c5ada030171550ca23b13ab02a,2023,May,0.21145403520381742
2995,OTHER,OTHER,TRANSMIX,CALCULATED,IN TRANSIT,IN TRANSIT,EL SEGUNDO,US WEST COAST,EL SEGUNDO SUPPLY AREA,SOCAL AREA,ELSE,1.03,2128d248978b7745e7f3a1b8ff799fdc746d08b5ea4e4fed7cf9d5116a7cc363,2023,May,0.8580887222285022
2996,OTHER,OTHER,TRANSMIX,CALCULATED,IN TANK,IN TRANSIT,RICHMOND,US WEST COAST,RICHMOND SUPPLY AREA,BAY AREA,RICH,0.28,6b9af1682b3a96e8ba9e13ab126a099efedc1f9913c4fdc5143e99cd72db05bd,2023,Jun,0.2763772526527578
2997,OTHER,OTHER,TRANSMIX,CALCULATED,IN TANK,TERMINAL,PASCAGOULA,US EAST,PASCAGOULA SUPPLY AREA,FLORIDA,PASC,0.79,01de941e0f8af7d3cc06ecec76d17afaef345faa1f922b2058a36250a4b54acb,2023,Jun,0.8954650432156521
2998,OTHER,OTHER,TRANSMIX,CALCULATED,IN TANK,TERMINAL,PASCAGOULA,US EAST,PASCAGOULA SUPPLY AREA,FLORIDA,PASC,0.24,b25493bb34cc56d2281d36440882328336bc26c20257f0f10b5f3aea873a8db4,2023,Jun,0.3548547408073328
2999,OTHER,OTHER,TRANSMIX,CALCULATED,IN TANK,TERMINAL,RICHMOND,US WEST COAST,RICHMOND SUPPLY AREA,BAY AREA,RICH,0.01,9ebd917f7cac9171e73f0eb9220e3ffd404cdfcac0f8c20fe2b833919956285f,2023,Jun,0.2053999234594094
3000,OTHER,OTHER,TRANSMIX,CALCULATED,IN TRANSIT,IN TRANSIT,EL SEGUNDO,US WEST COAST,EL SEGUNDO SUPPLY AREA,SOCAL AREA,ELSE,1.03,a392e684ee35534e86438e963e69a33fd23bb08cf6ee3568cc11574156ecb2fd,2023,Jun,1.4015366956518498
3001,OTHER,OTHER,TRANSMIX,CALCULATED,IN TANK,IN TRANSIT,RICHMOND,US WEST COAST,RICHMOND SUPPLY AREA,BAY AREA,RICH,0.28,4a324754e5af4b19e89a0e295d6c72c1adfaef02a71c955b9d132c5f1cfb5e2f,2023,Jul,0.5266764542695748
3002,OTHER,OTHER,TRANSMIX,CALCULATED,IN TANK,TERMINAL,EL SEGUNDO,US WEST COAST,EL SEGUNDO SUPPLY AREA,SOCAL AREA,ELSE,1.57,dafbb759f385c27cb48bfd6bc602f87a7c2e55e278b3db980e8c831b732df16a,2023,Jul,1.3014107674187867
